;Comunidad Autónoma;Provincia;Municipio;Código;CodProv;Codigo_Mapa
8075;Castilla-La Mancha;TOLEDO;SOTILLO DE LAS PALOMAS;45165;45;45164
8076;Castilla-La Mancha;TOLEDO;TALAVERA DE LA REINA;45166;45;45165
8077;Castilla-La Mancha;TOLEDO;TEMBLEQUE;45167;45;45166
8078;Castilla-La Mancha;TOLEDO;TOBOSO (EL);45168;45;45167
8079;Castilla-La Mancha;TOLEDO;TORRALBA DE OROPESA;45170;45;45169
8080;Castilla-La Mancha;TOLEDO;TORRECILLA DE LA JARA;45171;45;45170
8081;Castilla-La Mancha;TOLEDO;TORRE DE ESTEBAN HAMBRAN (LA);45172;45;45171
8082;Castilla-La Mancha;TOLEDO;TORRICO;45173;45;45172
8083;Castilla-La Mancha;TOLEDO;TORRIJOS;45174;45;45173
8084;Castilla-La Mancha;TOLEDO;TOTANES;45175;45;45174
8085;Castilla-La Mancha;TOLEDO;TURLEQUE;45176;45;45175
8086;Castilla-La Mancha;TOLEDO;UGENA;45177;45;45176
8087;Castilla-La Mancha;TOLEDO;URDA;45178;45;45177
8088;Castilla-La Mancha;TOLEDO;SANTO DOMINGO-CAUDILLA;45179;45;45901
8089;Castilla-La Mancha;TOLEDO;VALDEVERDEJA;45180;45;45179
8090;Castilla-La Mancha;TOLEDO;VALMOJADO;45181;45;45180
8091;Castilla-La Mancha;TOLEDO;VELADA;45182;45;45181
8092;Castilla-La Mancha;TOLEDO;VENTAS CON PEÑA AGUILERA (LAS);45183;45;45182
8093;Castilla-La Mancha;TOLEDO;VENTAS DE RETAMOSA (LAS);45184;45;45183
8094;Castilla-La Mancha;TOLEDO;VENTAS DE SAN JULIAN (LAS);45185;45;45184
8095;Castilla-La Mancha;TOLEDO;VILLACAÑAS;45186;45;45185
8096;Castilla-La Mancha;TOLEDO;VILLA DE DON FADRIQUE (LA);45187;45;45186
8097;Castilla-La Mancha;TOLEDO;VILLAFRANCA DE LOS CABALLEROS;45188;45;45187
8098;Castilla-La Mancha;TOLEDO;VILLALUENGA DE LA SAGRA;45189;45;45188
8099;Castilla-La Mancha;TOLEDO;VILLAMIEL DE TOLEDO;45190;45;45189
8100;Castilla-La Mancha;TOLEDO;VILLAMINAYA;45191;45;45190
8101;Castilla-La Mancha;TOLEDO;VILLAMUELAS;45192;45;45191
8102;Castilla-La Mancha;TOLEDO;VILLANUEVA DE ALCARDETE;45193;45;45192
8103;Castilla-La Mancha;TOLEDO;VILLANUEVA DE BOGAS;45194;45;45193
8104;Castilla-La Mancha;TOLEDO;VILLAREJO DE MONTALBAN;45195;45;45194
8105;Castilla-La Mancha;TOLEDO;VILLARRUBIA DE SANTIAGO;45196;45;45195
8106;Castilla-La Mancha;TOLEDO;VILLASECA DE LA SAGRA;45197;45;45196
8107;Castilla-La Mancha;TOLEDO;VILLASEQUILLA;45198;45;45197
8108;Castilla-La Mancha;TOLEDO;VILLATOBAS;45199;45;45198
8109;Castilla-La Mancha;TOLEDO;VISO DE SAN JUAN (EL);45200;45;45199
8110;Castilla-La Mancha;TOLEDO;YEBENES (LOS);45201;45;45200
8111;Castilla-La Mancha;TOLEDO;YELES;45202;45;45201
8112;Castilla-La Mancha;TOLEDO;YEPES;45203;45;45202
8113;Castilla-La Mancha;TOLEDO;YUNCLER;45204;45;45203
8114;Castilla-La Mancha;TOLEDO;YUNCLILLOS;45205;45;45204
8115;Castilla-La Mancha;TOLEDO;YUNCOS;45206;45;45205
8116;Castilla-La Mancha;TOLEDO;TOLEDO;45900;45;45168
8117;Comunidad Valenciana;VALENCIA;ADEMUZ;46001;46;46001
8118;Comunidad Valenciana;VALENCIA;ADOR;46002;46;46002
8119;Comunidad Valenciana;VALENCIA;ATZENETA D'ALBAIDA;46003;46;46003
8120;Comunidad Valenciana;VALENCIA;AGULLENT;46004;46;46004
8121;Comunidad Valenciana;VALENCIA;ALAQUAS;46005;46;46005
8122;Comunidad Valenciana;VALENCIA;ALBAIDA;46006;46;46006
8123;Comunidad Valenciana;VALENCIA;ALBAL;46007;46;46007
8124;Comunidad Valenciana;VALENCIA;ALBALAT DE LA RIBERA;46008;46;46008
8125;Comunidad Valenciana;VALENCIA;ALBALAT DELS SORELLS;46009;46;46009
8126;Comunidad Valenciana;VALENCIA;ALBALAT DELS TARONGERS;46010;46;46010
8127;Comunidad Valenciana;VALENCIA;ALBERIC;46011;46;46011
8128;Comunidad Valenciana;VALENCIA;ALBORACHE;46012;46;46012
8129;Comunidad Valenciana;VALENCIA;ALBORAYA;46013;46;46013
8130;Comunidad Valenciana;VALENCIA;ALBUIXECH;46014;46;46014
8131;Comunidad Valenciana;VALENCIA;ALCACER;46015;46;46015
8132;Comunidad Valenciana;VALENCIA;ALCANTERA DE XUQUER;46016;46;46016
8133;Comunidad Valenciana;VALENCIA;ALZIRA;46017;46;46017
8134;Comunidad Valenciana;VALENCIA;ALCUBLAS;46018;46;46018
8135;Comunidad Valenciana;VALENCIA;ALCUDIA (L');46019;46;46019
8136;Comunidad Valenciana;VALENCIA;ALCUDIA DE CRESPINS (L');46020;46;46020
8137;Comunidad Valenciana;VALENCIA;ALDAIA;46021;46;46021
8138;Comunidad Valenciana;VALENCIA;ALFAFAR;46022;46;46022
8139;Comunidad Valenciana;VALENCIA;ALFAUIR;46023;46;46023
8140;Comunidad Valenciana;VALENCIA;ALFARA DE ALGIMIA;46024;46;46024
8141;Comunidad Valenciana;VALENCIA;ALFARA DEL PATRIARCA;46025;46;46025
8142;Comunidad Valenciana;VALENCIA;ALFARP;46026;46;46026
8143;Comunidad Valenciana;VALENCIA;ALFARRASI;46027;46;46027
8144;Comunidad Valenciana;VALENCIA;ALGAR DE PALANCIA;46028;46;46028
8145;Comunidad Valenciana;VALENCIA;ALGEMESI;46029;46;46029
8146;Comunidad Valenciana;VALENCIA;ALGIMIA DE ALFARA;46030;46;46030
8147;Comunidad Valenciana;VALENCIA;ALGINET;46031;46;46031
8148;Comunidad Valenciana;VALENCIA;ALMASSERA;46032;46;46032
8149;Comunidad Valenciana;VALENCIA;ALMISERA;46033;46;46033
8150;Comunidad Valenciana;VALENCIA;ALMOINES;46034;46;46034
8151;Comunidad Valenciana;VALENCIA;ALMUSSAFES;46035;46;46035
8152;Comunidad Valenciana;VALENCIA;ALPUENTE;46036;46;46036
8153;Comunidad Valenciana;VALENCIA;ALQUERIA DE LA CONDESA;46037;46;46037
8154;Comunidad Valenciana;VALENCIA;ANDILLA;46038;46;46038
8155;Comunidad Valenciana;VALENCIA;ANNA;46039;46;46039
8156;Comunidad Valenciana;VALENCIA;ANTELLA;46040;46;46040
8157;Comunidad Valenciana;VALENCIA;ARAS DE ALPUENTE;46041;46;46041
8158;Comunidad Valenciana;VALENCIA;AIELO DE MALFERIT;46042;46;46042
8159;Comunidad Valenciana;VALENCIA;AYELO DE RUGAT;46043;46;46043
8160;Comunidad Valenciana;VALENCIA;AYORA;46044;46;46044
8161;Comunidad Valenciana;VALENCIA;BARXETA;46045;46;46045
8162;Comunidad Valenciana;VALENCIA;BARX;46046;46;46046
8163;Comunidad Valenciana;VALENCIA;BELGIDA;46047;46;46047
8164;Comunidad Valenciana;VALENCIA;BELLREGUARD;46048;46;46048
8165;Comunidad Valenciana;VALENCIA;BELLUS;46049;46;46049
8166;Comunidad Valenciana;VALENCIA;BENAGEBER;46050;46;46050
8167;Comunidad Valenciana;VALENCIA;BENAGUASIL;46051;46;46051
8168;Comunidad Valenciana;VALENCIA;BENAVITES;46052;46;46052
8169;Comunidad Valenciana;VALENCIA;BENEIXIDA;46053;46;46053
8170;Comunidad Valenciana;VALENCIA;BENETUSSER;46054;46;46054
8171;Comunidad Valenciana;VALENCIA;BENIARJO;46055;46;46055
8172;Comunidad Valenciana;VALENCIA;BENIATJAR;46056;46;46056
8173;Comunidad Valenciana;VALENCIA;BENICOLET;46057;46;46057
8174;Comunidad Valenciana;VALENCIA;BENIFAIRO DE LES VALLS;46058;46;46058
8175;Comunidad Valenciana;VALENCIA;BENIFAIRO DE LA VALLDIGNA;46059;46;46059
8176;Comunidad Valenciana;VALENCIA;BENIFAIO;46060;46;46060
8177;Comunidad Valenciana;VALENCIA;BENIFLA;46061;46;46061
8178;Comunidad Valenciana;VALENCIA;BENIGANIM;46062;46;46062
8179;Comunidad Valenciana;VALENCIA;BENIMODO;46063;46;46063
8180;Comunidad Valenciana;VALENCIA;BENIMUSLEM;46064;46;46064
8181;Comunidad Valenciana;VALENCIA;BENIOPA;46065;46;0
8182;Comunidad Valenciana;VALENCIA;BENIPARRELL;46066;46;46065
8183;Comunidad Valenciana;VALENCIA;BENIPEIXCAR;46067;46;0
8184;Comunidad Valenciana;VALENCIA;BENIRREDRA;46068;46;46066
8185;Comunidad Valenciana;VALENCIA;BENISANO;46069;46;46067
8186;Comunidad Valenciana;VALENCIA;BENISODA;46070;46;46068
8187;Comunidad Valenciana;VALENCIA;BENISUERA;46071;46;46069
8188;Comunidad Valenciana;VALENCIA;BETERA;46072;46;46070
8189;Comunidad Valenciana;VALENCIA;BICORP;46073;46;46071
8190;Comunidad Valenciana;VALENCIA;BOCAIRENT;46074;46;46072
8191;Comunidad Valenciana;VALENCIA;BOLBAITE;46075;46;46073
8192;Comunidad Valenciana;VALENCIA;BONREPOS I MIRAMBELL;46076;46;46074
8193;Comunidad Valenciana;VALENCIA;BUFALI;46077;46;46075
8194;Comunidad Valenciana;VALENCIA;BUGARRA;46078;46;46076
8195;Comunidad Valenciana;VALENCIA;BUÑOL;46079;46;46077
8196;Comunidad Valenciana;VALENCIA;BURJASSOT;46080;46;46078
8197;Comunidad Valenciana;VALENCIA;CALLES;46081;46;46079
8198;Comunidad Valenciana;VALENCIA;CAMPORROBLES;46082;46;46080
8199;Comunidad Valenciana;VALENCIA;CANALS;46083;46;46081
8200;Comunidad Valenciana;VALENCIA;CANET D'EN BERENGUER;46084;46;46082
8201;Comunidad Valenciana;VALENCIA;CARCAIXENT;46085;46;46083
8202;Comunidad Valenciana;VALENCIA;CARCER;46086;46;46084
8203;Comunidad Valenciana;VALENCIA;CARLET;46087;46;46085
8204;Comunidad Valenciana;VALENCIA;CARRICOLA;46088;46;46086
8205;Comunidad Valenciana;VALENCIA;CASAS ALTAS;46089;46;46087
8206;Comunidad Valenciana;VALENCIA;CASAS BAJAS;46090;46;46088
8207;Comunidad Valenciana;VALENCIA;CASINOS;46091;46;46089
8208;Comunidad Valenciana;VALENCIA;CASTELLO DE RUGAT;46092;46;46090
8209;Comunidad Valenciana;VALENCIA;CASTELLONET DE LA CONQUESTA;46093;46;46091
8210;Comunidad Valenciana;VALENCIA;CASTIELFABIB;46094;46;46092
8211;Comunidad Valenciana;VALENCIA;CATADAU;46095;46;46093
8212;Comunidad Valenciana;VALENCIA;CATARROJA;46096;46;46094
8213;Comunidad Valenciana;VALENCIA;CAUDETE DE LAS FUENTES;46097;46;46095
8214;Comunidad Valenciana;VALENCIA;CERDA;46098;46;46096
8215;Comunidad Valenciana;VALENCIA;COFRENTES;46099;46;46097
8216;Comunidad Valenciana;VALENCIA;CORBERA;46100;46;46098
8217;Comunidad Valenciana;VALENCIA;CORTES DE PALLAS;46101;46;46099
8218;Comunidad Valenciana;VALENCIA;COTES;46102;46;46100
8219;Comunidad Valenciana;VALENCIA;QUART DE LES VALLS;46103;46;46101
8220;Comunidad Valenciana;VALENCIA;QUART DE POBLET;46104;46;46102
8221;Comunidad Valenciana;VALENCIA;QUARTELL;46105;46;46103
8222;Comunidad Valenciana;VALENCIA;QUATRETONDA;46106;46;46104
8223;Comunidad Valenciana;VALENCIA;CULLERA;46107;46;46105
8224;Comunidad Valenciana;VALENCIA;CHELVA;46108;46;46106
8225;Comunidad Valenciana;VALENCIA;CHELLA;46109;46;46107
8226;Comunidad Valenciana;VALENCIA;CHERA;46110;46;46108
8227;Comunidad Valenciana;VALENCIA;CHESTE;46111;46;46109
8228;Comunidad Valenciana;VALENCIA;XIRIVELLA;46112;46;46110
8229;Comunidad Valenciana;VALENCIA;CHIVA;46113;46;46111
8230;Comunidad Valenciana;VALENCIA;CHULILLA;46114;46;46112
8231;Comunidad Valenciana;VALENCIA;DAIMUS;46115;46;46113
8232;Comunidad Valenciana;VALENCIA;DOMEÑO;46116;46;46114
8233;Comunidad Valenciana;VALENCIA;DOS AGUAS;46117;46;46115
8234;Comunidad Valenciana;VALENCIA;ELIANA (L');46118;46;46116
8235;Comunidad Valenciana;VALENCIA;EMPERADOR;46119;46;46117
8236;Comunidad Valenciana;VALENCIA;ENGUERA;46120;46;46118
8237;Comunidad Valenciana;VALENCIA;ENOVA (L');46121;46;46119
8238;Comunidad Valenciana;VALENCIA;ESTIVELLA;46122;46;46120
8239;Comunidad Valenciana;VALENCIA;ESTUBENY;46123;46;46121
8240;Comunidad Valenciana;VALENCIA;FAURA;46124;46;46122
8241;Comunidad Valenciana;VALENCIA;FAVARA;46125;46;46123
8242;Comunidad Valenciana;VALENCIA;FONTANARS DELS ALFORINS;46126;46;46124
8243;Comunidad Valenciana;VALENCIA;FORTALENY;46127;46;46125
8244;Comunidad Valenciana;VALENCIA;FOIOS;46128;46;46126
8245;Comunidad Valenciana;VALENCIA;FONT D'EN CARROS (LA);46129;46;46127
8246;Comunidad Valenciana;VALENCIA;FONT DE LA FIGUERA (LA);46130;46;46128
8247;Comunidad Valenciana;VALENCIA;FUENTERROBLES;46131;46;46129
8248;Comunidad Valenciana;VALENCIA;GAVARDA;46132;46;46130
8249;Comunidad Valenciana;VALENCIA;GANDIA;46133;46;46131
8250;Comunidad Valenciana;VALENCIA;GENOVES;46134;46;46132
8251;Comunidad Valenciana;VALENCIA;GESTALGAR;46135;46;46133
8252;Comunidad Valenciana;VALENCIA;GILET;46136;46;46134
8253;Comunidad Valenciana;VALENCIA;GODELLA;46137;46;46135
8254;Comunidad Valenciana;VALENCIA;GODELLETA;46138;46;46136
8255;Comunidad Valenciana;VALENCIA;GRANJA DE LA COSTERA (LA);46139;46;46137
8256;Comunidad Valenciana;VALENCIA;GUADASEQUIES;46140;46;46138
8257;Comunidad Valenciana;VALENCIA;GUADASSUAR;46141;46;46139
8258;Comunidad Valenciana;VALENCIA;GUARDAMAR;46142;46;46140
8259;Comunidad Valenciana;VALENCIA;HIGUERUELAS;46143;46;46141
8260;Comunidad Valenciana;VALENCIA;JALANCE;46144;46;46142
8261;Comunidad Valenciana;VALENCIA;XERACO;46145;46;46143
8262;Comunidad Valenciana;VALENCIA;JARAFUEL;46146;46;46144
8263;Comunidad Valenciana;VALENCIA;XATIVA;46147;46;46145
8264;Comunidad Valenciana;VALENCIA;XERESA;46148;46;46146
8265;Comunidad Valenciana;VALENCIA;LLIRIA;46149;46;46147
8266;Comunidad Valenciana;VALENCIA;LORIGUILLA;46150;46;46148
8267;Comunidad Valenciana;VALENCIA;LOSA DEL OBISPO;46151;46;46149
8268;Comunidad Valenciana;VALENCIA;LLUTXENT;46152;46;46150
8269;Comunidad Valenciana;VALENCIA;LUGAR NUEVO DE FENOLLET;46153;46;46151
8270;Comunidad Valenciana;VALENCIA;LUGAR NUEVO DE LA CORONA;46154;46;46152
8271;Comunidad Valenciana;VALENCIA;LLOCNOU DE SANT JERONI;46155;46;46153
8272;Comunidad Valenciana;VALENCIA;LLANERA DE RANES;46156;46;46154
8273;Comunidad Valenciana;VALENCIA;LLAURI;46157;46;46155
8274;Comunidad Valenciana;VALENCIA;LLOMBAI;46158;46;46156
8275;Comunidad Valenciana;VALENCIA;LLOSA DE RANES;46159;46;46157
8276;Comunidad Valenciana;VALENCIA;MACASTRE;46160;46;46158
8277;Comunidad Valenciana;VALENCIA;MANISES;46161;46;46159
8278;Comunidad Valenciana;VALENCIA;MANUEL;46162;46;46160
8279;Comunidad Valenciana;VALENCIA;MARINES;46163;46;46161
8280;Comunidad Valenciana;VALENCIA;MASALAVES;46164;46;46162
8281;Comunidad Valenciana;VALENCIA;MASSALFASSAR;46165;46;46163
8282;Comunidad Valenciana;VALENCIA;MASSAMAGRELL;46166;46;46164
8283;Comunidad Valenciana;VALENCIA;MASSANASSA;46167;46;46165
8284;Comunidad Valenciana;VALENCIA;MELIANA;46168;46;46166
8285;Comunidad Valenciana;VALENCIA;MILLARES;46169;46;46167
8286;Comunidad Valenciana;VALENCIA;MIRAMAR;46170;46;46168
8287;Comunidad Valenciana;VALENCIA;MISLATA;46171;46;46169
8288;Comunidad Valenciana;VALENCIA;MOIXENT-MOGENTE;46172;46;46170
8289;Comunidad Valenciana;VALENCIA;MONCADA;46173;46;46171
8290;Comunidad Valenciana;VALENCIA;MONSERRAT;46174;46;46172
8291;Comunidad Valenciana;VALENCIA;MONTAVERNER;46175;46;46173
8292;Comunidad Valenciana;VALENCIA;MONTESA;46176;46;46174
8293;Comunidad Valenciana;VALENCIA;MONTICHELVO;46177;46;46175
8294;Comunidad Valenciana;VALENCIA;MONTROY;46178;46;46176
8295;Comunidad Valenciana;VALENCIA;MUSEROS;46179;46;46177
8296;Comunidad Valenciana;VALENCIA;NAQUERA;46180;46;46178
8297;Comunidad Valenciana;VALENCIA;NAVARRES;46181;46;46179
8298;Comunidad Valenciana;VALENCIA;NOVELE;46182;46;46180
8299;Comunidad Valenciana;VALENCIA;OLIVA;46183;46;46181
8300;Comunidad Valenciana;VALENCIA;OLOCAU;46184;46;46182
8301;Comunidad Valenciana;VALENCIA;OLLERIA (L');46185;46;46183
8302;Comunidad Valenciana;VALENCIA;ONTINYENT;46186;46;46184
8303;Comunidad Valenciana;VALENCIA;OTOS;46187;46;46185
8304;Comunidad Valenciana;VALENCIA;PAIPORTA;46188;46;46186
8305;Comunidad Valenciana;VALENCIA;PALMA DE GANDIA;46189;46;46187
8306;Comunidad Valenciana;VALENCIA;PALMERA;46190;46;46188
8307;Comunidad Valenciana;VALENCIA;PALOMAR;46191;46;46189
8308;Comunidad Valenciana;VALENCIA;PATERNA;46192;46;46190
8309;Comunidad Valenciana;VALENCIA;PEDRALBA;46193;46;46191
8310;Comunidad Valenciana;VALENCIA;PETRES;46194;46;46192
8311;Comunidad Valenciana;VALENCIA;PICANYA;46195;46;46193
8312;Comunidad Valenciana;VALENCIA;PICASSENT;46196;46;46194
8313;Comunidad Valenciana;VALENCIA;PILES;46197;46;46195
8314;Comunidad Valenciana;VALENCIA;PINET;46198;46;46196
8315;Comunidad Valenciana;VALENCIA;POLINYA DE XUQUER;46199;46;46197
8316;Comunidad Valenciana;VALENCIA;POTRIES;46200;46;46198
8317;Comunidad Valenciana;VALENCIA;POBLA DE FARNALS (LA);46201;46;46199
8318;Comunidad Valenciana;VALENCIA;POBLA DEL DUC (LA);46202;46;46200
8319;Comunidad Valenciana;VALENCIA;PUEBLA DE SAN MIGUEL;46203;46;46201
8320;Comunidad Valenciana;VALENCIA;POBLA DE VALLBONA (LA);46204;46;46202
8321;Comunidad Valenciana;VALENCIA;POBLA LLARGA (LA);46205;46;46203
8322;Comunidad Valenciana;VALENCIA;PUIG;46206;46;46204
8323;Comunidad Valenciana;VALENCIA;PUÇOL;46207;46;46205
8324;Comunidad Valenciana;VALENCIA;QUESA;46208;46;46206
8325;Comunidad Valenciana;VALENCIA;RAFELBUÑOL;46209;46;46207
8326;Comunidad Valenciana;VALENCIA;RAFELCOFER;46210;46;46208
8327;Comunidad Valenciana;VALENCIA;RAFELGUARAF;46211;46;46209
8328;Comunidad Valenciana;VALENCIA;RAFOL DE SALEM;46212;46;46210
8329;Comunidad Valenciana;VALENCIA;REAL DE GANDIA;46213;46;46211
8330;Comunidad Valenciana;VALENCIA;REAL DE MONTROI;46214;46;46212
8331;Comunidad Valenciana;VALENCIA;REQUENA;46215;46;46213
8332;Comunidad Valenciana;VALENCIA;RIBA-ROJA DE TURIA;46216;46;46214
8333;Comunidad Valenciana;VALENCIA;RIOLA;46217;46;46215
8334;Comunidad Valenciana;VALENCIA;ROCAFORT;46218;46;46216
8335;Comunidad Valenciana;VALENCIA;ROTGLA Y CORBERA;46219;46;46217
8336;Comunidad Valenciana;VALENCIA;ROTOVA;46220;46;46218
8337;Comunidad Valenciana;VALENCIA;RUGAT;46221;46;46219
8338;Comunidad Valenciana;VALENCIA;SAGUNTO;46222;46;46220
8339;Comunidad Valenciana;VALENCIA;SALEM;46223;46;46221
8340;Comunidad Valenciana;VALENCIA;SAN JUAN DE ENOVA;46224;46;46222
8341;Comunidad Valenciana;VALENCIA;SEDAVI;46225;46;46223
8342;Comunidad Valenciana;VALENCIA;SEGART;46226;46;46224
8343;Comunidad Valenciana;VALENCIA;SELLENT;46227;46;46225
8344;Comunidad Valenciana;VALENCIA;SEMPERE;46228;46;46226
8345;Comunidad Valenciana;VALENCIA;SENYERA;46229;46;46227
8346;Comunidad Valenciana;VALENCIA;SERRA;46230;46;46228
8347;Comunidad Valenciana;VALENCIA;SIETE AGUAS;46231;46;46229
8348;Comunidad Valenciana;VALENCIA;SILLA;46232;46;46230
8349;Comunidad Valenciana;VALENCIA;SIMAT DE LA VALLDIGNA;46233;46;46231
8350;Comunidad Valenciana;VALENCIA;SINARCAS;46234;46;46232
8351;Comunidad Valenciana;VALENCIA;SOLLANA;46235;46;46233
8352;Comunidad Valenciana;VALENCIA;SOT DE CHERA;46236;46;46234
8353;Comunidad Valenciana;VALENCIA;SUECA;46237;46;46235
8354;Comunidad Valenciana;VALENCIA;SUMACARCER;46238;46;46236
8355;Comunidad Valenciana;VALENCIA;TAVERNES BLANQUES;46239;46;46237
8356;Comunidad Valenciana;VALENCIA;TAVERNES DE LA VALLDIGNA;46240;46;46238
8357;Comunidad Valenciana;VALENCIA;TERESA DE COFRENTES;46241;46;46239
8358;Comunidad Valenciana;VALENCIA;TERRATEIG;46242;46;46240
8359;Comunidad Valenciana;VALENCIA;TITAGUAS;46243;46;46241
8360;Comunidad Valenciana;VALENCIA;TORREBAJA;46244;46;46242
8361;Comunidad Valenciana;VALENCIA;TORRELLA;46245;46;46243
8362;Comunidad Valenciana;VALENCIA;TORRENT;46246;46;46244
8363;Comunidad Valenciana;VALENCIA;TORRES TORRES;46247;46;46245
8364;Comunidad Valenciana;VALENCIA;TOUS;46248;46;46246
8365;Comunidad Valenciana;VALENCIA;TUEJAR;46249;46;46247
8366;Comunidad Valenciana;VALENCIA;TURIS;46250;46;46248
8367;Comunidad Valenciana;VALENCIA;UTIEL;46251;46;46249
8368;Comunidad Valenciana;VALENCIA;VALLADA;46253;46;46251
8369;Comunidad Valenciana;VALENCIA;VALLANCA;46254;46;46252
8370;Comunidad Valenciana;VALENCIA;VALLES;46255;46;46253
8371;Comunidad Valenciana;VALENCIA;VENTA DEL MORO;46256;46;46254
8372;Comunidad Valenciana;VALENCIA;VILLALONGA;46257;46;46255
8373;Comunidad Valenciana;VALENCIA;VILAMARXANT;46258;46;46256
8374;Comunidad Valenciana;VALENCIA;VILLANUEVA DE CASTELLON;46259;46;46257
8375;Comunidad Valenciana;VALENCIA;VILLAR DEL ARZOBISPO;46260;46;46258
8376;Comunidad Valenciana;VALENCIA;VILLARGORDO DEL CABRIEL;46261;46;46259
8377;Comunidad Valenciana;VALENCIA;VINALESA;46262;46;46260
8378;Comunidad Valenciana;VALENCIA;YATOVA;46263;46;46261
8379;Comunidad Valenciana;VALENCIA;YESA (LA);46264;46;46262
8380;Comunidad Valenciana;VALENCIA;ZARRA;46265;46;46263
8381;Comunidad Valenciana;VALENCIA;GATOVA;46266;46;46902
8382;Comunidad Valenciana;VALENCIA;SAN ANTONIO DE BENAGEBER;46267;46;46903
8383;Comunidad Valenciana;VALENCIA;BENICULL DE XUQUER;46268;46;46904
8384;Comunidad Valenciana;VALENCIA;GANDIA ENS;46533;46;0
8385;Comunidad Valenciana;VALENCIA;VALENCIA;46900;46;46250
8386;Castilla y León;VALLADOLID;ADALIA;47001;47;47001
8387;Castilla y León;VALLADOLID;AGUASAL;47002;47;47002
8388;Castilla y León;VALLADOLID;AGUILAR DE CAMPOS;47003;47;47003
8389;Castilla y León;VALLADOLID;ALAEJOS;47004;47;47004
8390;Castilla y León;VALLADOLID;ALCAZAREN;47005;47;47005
8391;Castilla y León;VALLADOLID;ALDEA DE SAN MIGUEL;47006;47;47006
8392;Castilla y León;VALLADOLID;ALDEAMAYOR DE SAN MARTIN;47007;47;47007
8393;Castilla y León;VALLADOLID;ALMARAZ MOTA;47008;47;0
8394;Castilla y León;VALLADOLID;ALMENARA DE ADAJA;47009;47;47008
8395;Castilla y León;VALLADOLID;AMUSQUILLO;47010;47;47009
8396;Castilla y León;VALLADOLID;ARROYO DE LA ENCOMIENDA;47011;47;47010
8397;Castilla y León;VALLADOLID;ATAQUINES;47012;47;47011
8398;Castilla y León;VALLADOLID;BAHABON;47013;47;47012
8399;Castilla y León;VALLADOLID;BARCIAL DE LA LOMA;47014;47;47013
8400;Castilla y León;VALLADOLID;BARRUELO DEL VALLE;47015;47;47014
8401;Castilla y León;VALLADOLID;BECILLA DE VALDERADUEY;47016;47;47015
8402;Castilla y León;VALLADOLID;BENAFARCES;47017;47;47016
8403;Castilla y León;VALLADOLID;BERCERO;47018;47;47017
8404;Castilla y León;VALLADOLID;BERCERUELO;47019;47;47018
8405;Castilla y León;VALLADOLID;BERRUECES;47020;47;47019
8406;Castilla y León;VALLADOLID;BOBADILLA DEL CAMPO;47021;47;47020
8407;Castilla y León;VALLADOLID;BOCIGAS;47022;47;47021
8408;Castilla y León;VALLADOLID;BOCOS DE DUERO;47023;47;47022
8409;Castilla y León;VALLADOLID;BOECILLO;47024;47;47023
8410;Castilla y León;VALLADOLID;BOLAÑOS DE CAMPOS;47025;47;47024
8411;Castilla y León;VALLADOLID;BRAHOJOS DE MEDINA;47026;47;47025
8412;Castilla y León;VALLADOLID;BUSTILLO DE CHAVES;47027;47;47026
8413;Castilla y León;VALLADOLID;CABEZON DE PISUERGA;47028;47;47027
8414;Castilla y León;VALLADOLID;CABEZON DE VALDERADUEY;47029;47;47028
8415;Castilla y León;VALLADOLID;CABREROS DEL MONTE;47030;47;47029
8416;Castilla y León;VALLADOLID;CAMPASPERO;47031;47;47030
8417;Castilla y León;VALLADOLID;CAMPILLO (EL);47032;47;47031
8418;Castilla y León;VALLADOLID;CAMPORREDONDO;47033;47;47032
8419;Castilla y León;VALLADOLID;CANALEJAS DE PEÑAFIEL;47034;47;47033
8420;Castilla y León;VALLADOLID;CANILLAS DE ESGUEVA;47035;47;47034
8421;Castilla y León;VALLADOLID;CARPIO;47036;47;47035
8422;Castilla y León;VALLADOLID;CASASOLA DE ARION;47037;47;47036
8423;Castilla y León;VALLADOLID;CASTREJON DE TRABANCOS;47038;47;47037
8424;Castilla y León;VALLADOLID;CASTRILLO DE DUERO;47039;47;47038
8425;Castilla y León;VALLADOLID;CASTRILLO-TEJERIEGO;47040;47;47039
8426;Castilla y León;VALLADOLID;CASTROBOL;47041;47;47040
8427;Castilla y León;VALLADOLID;CASTRODEZA;47042;47;47041
8428;Castilla y León;VALLADOLID;CASTROMEMBIBRE;47043;47;47042
8429;Castilla y León;VALLADOLID;CASTROMONTE;47044;47;47043
8430;Castilla y León;VALLADOLID;CASTRONUEVO DE ESGUEVA;47045;47;47044
8431;Castilla y León;VALLADOLID;CASTRONUÑO;47046;47;47045
8432;Castilla y León;VALLADOLID;CASTROPONCE;47047;47;47046
8433;Castilla y León;VALLADOLID;CASTROVERDE DE CERRATO;47048;47;47047
8434;Castilla y León;VALLADOLID;CEINOS DE CAMPOS;47049;47;47048
8435;Castilla y León;VALLADOLID;CERVILLEGO DE LA CRUZ;47050;47;47049
8436;Castilla y León;VALLADOLID;CIGALES;47051;47;47050
8437;Castilla y León;VALLADOLID;CIGUÑUELA;47052;47;47051
8438;Castilla y León;VALLADOLID;CISTERNIGA;47053;47;47052
