;CodProv;Codigo Provincia;Codigo_Mapa;Comunidad Autónoma;Código;Municipio;Nº alojamientos;Provincia
4389;24;24;24163;Castilla y León;24166;SARIEGOS;0;LEON
4390;24;24;24164;Castilla y León;24167;SENA DE LUNA;1;LEON
4391;24;24;24165;Castilla y León;24168;SOBRADO;1;LEON
4392;24;24;24166;Castilla y León;24169;SOTO DE LA VEGA;0;LEON
4393;24;24;24167;Castilla y León;24170;SOTO Y AMIO;2;LEON
4394;24;24;24168;Castilla y León;24171;TORAL DE LOS GUZMANES;0;LEON
4395;24;24;24169;Castilla y León;24172;TORENO;0;LEON
4396;24;24;24170;Castilla y León;24173;TORRE DEL BIERZO;0;LEON
4397;24;24;24171;Castilla y León;24174;TRABADELO;6;LEON
4398;24;24;24172;Castilla y León;24175;TRUCHAS;0;LEON
4399;24;24;24173;Castilla y León;24176;TURCIA;0;LEON
4400;24;24;24174;Castilla y León;24177;URDIALES DEL PARAMO;0;LEON
4401;24;24;24175;Castilla y León;24178;VALDEFRESNO;0;LEON
4402;24;24;24176;Castilla y León;24179;VALDEFUENTES DEL PARAMO;0;LEON
4403;24;24;24177;Castilla y León;24180;VALDELUGUEROS;0;LEON
4404;24;24;24178;Castilla y León;24181;VALDEMORA;0;LEON
4405;24;24;24179;Castilla y León;24182;VALDEPIELAGO;0;LEON
4406;24;24;24180;Castilla y León;24183;VALDEPOLO;0;LEON
4407;24;24;24181;Castilla y León;24184;VALDERAS;1;LEON
4408;24;24;24182;Castilla y León;24185;VALDERREY;1;LEON
4409;24;24;24183;Castilla y León;24186;VALDERRUEDA;1;LEON
4410;24;24;24184;Castilla y León;24187;VALDESAMARIO;0;LEON
4411;24;24;24185;Castilla y León;24188;VAL DE SAN LORENZO;2;LEON
4412;24;24;0;Castilla y León;24189;VALDETEJA;0;LEON
4413;24;24;24187;Castilla y León;24190;VALDEVIMBRE;0;LEON
4414;24;24;24188;Castilla y León;24191;VALENCIA DE DON JUAN;3;LEON
4415;24;24;24189;Castilla y León;24192;VALVERDE DE LA VIRGEN;1;LEON
4416;24;24;24190;Castilla y León;24193;VALVERDE-ENRIQUE;0;LEON
4417;24;24;24191;Castilla y León;24194;VALLECILLO;1;LEON
4418;24;24;0;Castilla y León;24195;VALLE FINOLLEDO;0;LEON
4419;24;24;24193;Castilla y León;24196;VECILLA (LA);0;LEON
4420;24;24;24194;Castilla y León;24197;VEGACERVERA;3;LEON
4421;24;24;0;Castilla y León;24198;VEGA ALMANZA;0;LEON
4422;24;24;24196;Castilla y León;24199;VEGA DE ESPINAREDA;8;LEON
4423;24;24;24197;Castilla y León;24200;VEGA DE INFANZONES;1;LEON
4424;24;24;24198;Castilla y León;24201;VEGA DE VALCARCE;6;LEON
4425;24;24;0;Castilla y León;24202;VEGAMIAN;0;LEON
4426;24;24;24199;Castilla y León;24203;VEGAQUEMADA;0;LEON
4427;24;24;0;Castilla y León;24204;VEGARIENZA;0;LEON
4428;24;24;24201;Castilla y León;24205;VEGAS DEL CONDADO;0;LEON
4429;24;24;24202;Castilla y León;24206;VILLABLINO;6;LEON
4430;24;24;24203;Castilla y León;24207;VILLABRAZ;0;LEON
4431;24;24;0;Castilla y León;24208;VILLACE;0;LEON
4432;24;24;24205;Castilla y León;24209;VILLADANGOS DEL PARAMO;1;LEON
4433;24;24;0;Castilla y León;24210;VILLADECANES;1;LEON
4434;24;24;24207;Castilla y León;24211;VILLADEMOR DE LA VEGA;0;LEON
4435;24;24;0;Castilla y León;24212;VILLAFER;0;LEON
4436;24;24;24209;Castilla y León;24213;VILLAFRANCA DEL BIERZO;14;LEON
4437;24;24;24210;Castilla y León;24214;VILLAGATON;1;LEON
4438;24;24;24211;Castilla y León;24215;VILLAMANDOS;0;LEON
4439;24;24;24212;Castilla y León;24216;VILLAMAÑAN;0;LEON
4440;24;24;24213;Castilla y León;24217;VILLAMARTIN DE DON SANCHO;0;LEON
4441;24;24;24214;Castilla y León;24218;VILLAMEJIL;1;LEON
4442;24;24;24215;Castilla y León;24219;VILLAMOL;0;LEON
4443;24;24;24216;Castilla y León;24220;VILLAMONTAN DE LA VALDUERNA;0;LEON
4444;24;24;24217;Castilla y León;24221;VILLAMORATIEL DE LAS MATAS;0;LEON
4445;24;24;24218;Castilla y León;24222;VILLANUEVA DE LAS MANZANAS;1;LEON
4446;24;24;24219;Castilla y León;24223;VILLAOBISPO DE OTERO;0;LEON
4447;24;24;24902;Castilla y León;24224;VILLAORNATE Y CASTRO;0;LEON
4448;24;24;24221;Castilla y León;24225;VILLAQUEJIDA;0;LEON
4449;24;24;24222;Castilla y León;24226;VILLAQUILAMBRE;0;LEON
4450;24;24;24223;Castilla y León;24227;VILLAREJO DE ORBIGO;0;LEON
4451;24;24;24224;Castilla y León;24228;VILLARES DE ORBIGO;1;LEON
4452;24;24;24225;Castilla y León;24229;VILLASABARIEGO;0;LEON
4453;24;24;24226;Castilla y León;24230;VILLASELAN;0;LEON
4454;24;24;24227;Castilla y León;24231;VILLATURIEL;2;LEON
4455;24;24;0;Castilla y León;24232;VILLAVERDE A;0;LEON
4456;24;24;24228;Castilla y León;24233;VILLAZALA;0;LEON
4457;24;24;24229;Castilla y León;24234;VILLAZANZO DE VALDERADUEY;0;LEON
4458;24;24;24230;Castilla y León;24235;ZOTES DEL PARAMO;0;LEON
4459;24;24;24089;Castilla y León;24900;LEON;186;LEON
4460;25;25;25001;Cataluña;25001;ABELLA DE LA CONCA;1;LLEIDA
4461;25;25;25002;Cataluña;25002;AGER;10;LLEIDA
4462;25;25;25003;Cataluña;25003;AGRAMUNT;2;LLEIDA
4463;25;25;25004;Cataluña;25004;ALAMUS (ELS);0;LLEIDA
4464;25;25;25005;Cataluña;25005;ALAS I CERC;6;LLEIDA
4465;25;25;25006;Cataluña;25006;ALBAGES (L');1;LLEIDA
4466;25;25;25007;Cataluña;25007;ALBATARREC;0;LLEIDA
4467;25;25;25008;Cataluña;25008;ALBESA;0;LLEIDA
4468;25;25;25009;Cataluña;25009;ALBI (L');128;LLEIDA
4469;25;25;25010;Cataluña;25010;ALCANO;0;LLEIDA
4470;25;25;25011;Cataluña;25011;ALCARRAS;0;LLEIDA
4471;25;25;25012;Cataluña;25012;ALCOLETGE;0;LLEIDA
4472;25;25;25013;Cataluña;25013;ALFARRAS;0;LLEIDA
4473;25;25;25014;Cataluña;25014;ALFES;0;LLEIDA
4474;25;25;25015;Cataluña;25015;ALGERRI;0;LLEIDA
4475;25;25;25016;Cataluña;25016;ALGUAIRE;1;LLEIDA
4476;25;25;25017;Cataluña;25017;ALINS;5;LLEIDA
4477;25;25;0;Cataluña;25018;ALINYA;0;LLEIDA
4478;25;25;25019;Cataluña;25019;ALMACELLES;0;LLEIDA
4479;25;25;25020;Cataluña;25020;ALMATRET;0;LLEIDA
4480;25;25;25021;Cataluña;25021;ALMENAR;0;LLEIDA
4481;25;25;25022;Cataluña;25022;ALOS DE BALAGUER;2;LLEIDA
4482;25;25;25023;Cataluña;25023;ALPICAT;0;LLEIDA
4483;25;25;0;Cataluña;25024;ALTRON;0;LLEIDA
4484;25;25;25027;Cataluña;25025;ANGLESOLA;0;LLEIDA
4485;25;25;0;Cataluña;25026;ANSERALL;3;LLEIDA
4486;25;25;0;Cataluña;25027;ANYA;0;LLEIDA
4487;25;25;0;Cataluña;25028;ARAVELL;5;LLEIDA
4488;25;25;0;Cataluña;25029;ARAMUNT;1;LLEIDA
4489;25;25;0;Cataluña;25030;ARANSIS;0;LLEIDA
4490;25;25;0;Cataluña;25031;ARANYO;0;LLEIDA
4491;25;25;25029;Cataluña;25032;ARBECA;3;LLEIDA
4492;25;25;0;Cataluña;25033;ARCAVELL;0;LLEIDA
4493;25;25;0;Cataluña;25034;ARFA;2;LLEIDA
4494;25;25;25030;Cataluña;25035;PONT DE BAR (EL);0;LLEIDA
4495;25;25;25031;Cataluña;25036;ARRES;0;LLEIDA
4496;25;25;0;Cataluña;25037;ARROS I VILA;2;LLEIDA
4497;25;25;0;Cataluña;25038;ARS;0;LLEIDA
4498;25;25;25032;Cataluña;25039;ARSEGUEL;2;LLEIDA
4499;25;25;25033;Cataluña;25040;ARTESA DE LLEIDA;0;LLEIDA
4500;25;25;25034;Cataluña;25041;ARTESA DE SEGRE;1;LLEIDA
4501;25;25;0;Cataluña;25042;ARTIES;18;LLEIDA
4502;25;25;25035;Cataluña;25043;SENTIU DE SIO (LA);0;LLEIDA
4503;25;25;25036;Cataluña;25044;ASPA;0;LLEIDA
4504;25;25;25037;Cataluña;25045;AVELLANES I SANTA LINYA (LES);0;LLEIDA
4505;25;25;25038;Cataluña;25046;AITONA;0;LLEIDA
4506;25;25;0;Cataluña;25047;BAGERQUE;0;LLEIDA
4507;25;25;0;Cataluña;25048;BAEN;0;LLEIDA
4508;25;25;25040;Cataluña;25049;BALAGUER;13;LLEIDA
4509;25;25;25041;Cataluña;25050;BARBENS;0;LLEIDA
4510;25;25;25042;Cataluña;25051;BARONIA DE RIALB (LA);0;LLEIDA
4511;25;25;25043;Cataluña;25052;VALL DE BOI (LA);0;LLEIDA
4512;25;25;25044;Cataluña;25053;BASSELLA;0;LLEIDA
4513;25;25;25045;Cataluña;25054;BAUSEN;0;LLEIDA
4514;25;25;25046;Cataluña;25055;BELIANES;0;LLEIDA
4515;25;25;25047;Cataluña;25056;BELLCAIRE D'URGELL;0;LLEIDA
4516;25;25;25048;Cataluña;25057;BELL-LLOC D'URGELL;0;LLEIDA
4517;25;25;25049;Cataluña;25058;BELLMUNT D'URGELL;0;LLEIDA
4518;25;25;25050;Cataluña;25059;BELLPUIG;1;LLEIDA
4519;25;25;25051;Cataluña;25060;BELLVER DE CERDANYA;29;LLEIDA
4520;25;25;25052;Cataluña;25061;BELLVIS;0;LLEIDA
4521;25;25;0;Cataluña;25062;BENAVENT DE LA CONCA;0;LLEIDA
4522;25;25;25053;Cataluña;25063;BENAVENT DE SEGRIA;0;LLEIDA
4523;25;25;0;Cataluña;25064;BENES;0;LLEIDA
4524;25;25;0;Cataluña;25065;BESCARAN;0;LLEIDA
4525;25;25;0;Cataluña;25066;BETLAN;0;LLEIDA
4526;25;25;25055;Cataluña;25067;BIOSCA;1;LLEIDA
4527;25;25;25056;Cataluña;25068;BOVERA;0;LLEIDA
4528;25;25;25057;Cataluña;25069;BORDES (ES);0;LLEIDA
4529;25;25;25058;Cataluña;25070;BORGES BLANQUES (LES);0;LLEIDA
4530;25;25;25059;Cataluña;25071;BOSSOST;9;LLEIDA
4531;25;25;25060;Cataluña;25072;CABANABONA;0;LLEIDA
4532;25;25;25061;Cataluña;25073;CABO;1;LLEIDA
4533;25;25;25062;Cataluña;25074;CAMARASA;5;LLEIDA
4534;25;25;25063;Cataluña;25075;CANEJAN;0;LLEIDA
4535;25;25;25064;Cataluña;25076;CASTELLAR DE LA RIBERA;0;LLEIDA
4536;25;25;0;Cataluña;25077;CASTELLAS DEL CANTO;0;LLEIDA
4537;25;25;0;Cataluña;25078;CASTELLCIUTAT;1;LLEIDA
4538;25;25;25067;Cataluña;25079;CASTELLDANS;1;LLEIDA
4539;25;25;25068;Cataluña;25080;CASTELLNOU DE SEANA;1;LLEIDA
4540;25;25;25069;Cataluña;25081;CASTELLO DE FARFANYA;0;LLEIDA
4541;25;25;25070;Cataluña;25082;CASTELLSERA;0;LLEIDA
4542;25;25;25071;Cataluña;25083;CAVA;2;LLEIDA
4543;25;25;25072;Cataluña;25084;CERVERA;5;LLEIDA
4544;25;25;25073;Cataluña;25085;CERVIA DE LES GARRIGUES;0;LLEIDA
4545;25;25;25074;Cataluña;25086;CIUTADILLA;0;LLEIDA
4546;25;25;0;Cataluña;25087;CIVIS;0;LLEIDA
4547;25;25;0;Cataluña;25088;CLARAVALLS;2;LLEIDA
4548;25;25;25075;Cataluña;25089;CLARIANA DE CARDENER;1;LLEIDA
4549;25;25;0;Cataluña;25090;CLAVEROL;3;LLEIDA
4550;25;25;25076;Cataluña;25091;COGUL (EL);0;LLEIDA
4551;25;25;25077;Cataluña;25092;COLL DE NARGO;7;LLEIDA
4552;25;25;0;Cataluña;25093;CONQUES;0;LLEIDA
4553;25;25;25078;Cataluña;25094;CORBINS;0;LLEIDA
4554;25;25;25079;Cataluña;25095;CUBELLS;0;LLEIDA
4555;25;25;0;Cataluña;25096;DONZELL D'URGELL;0;LLEIDA
4556;25;25;0;Cataluña;25097;DURRO;9;LLEIDA
4557;25;25;0;Cataluña;25098;ELLER;1;LLEIDA
4558;25;25;0;Cataluña;25099;ENVINY;0;LLEIDA
4559;25;25;0;Cataluña;25100;ESCALO;7;LLEIDA
4560;25;25;0;Cataluña;25101;ESCUNYAU;0;LLEIDA
4561;25;25;25081;Cataluña;25102;ESPLUGA CALBA (L');0;LLEIDA
4562;25;25;0;Cataluña;25103;ESPLUGA DE SERRA;0;LLEIDA
4563;25;25;25082;Cataluña;25104;ESPOT;26;LLEIDA
4564;25;25;0;Cataluña;25105;ESTAC;0;LLEIDA
4565;25;25;0;Cataluña;25106;ESTAON;0;LLEIDA
4566;25;25;25085;Cataluña;25107;ESTARAS;0;LLEIDA
4567;25;25;25086;Cataluña;25108;ESTERRI D'ANEU;51;LLEIDA
4568;25;25;25087;Cataluña;25109;ESTERRI DE CARDOS;0;LLEIDA
4569;25;25;25088;Cataluña;25110;ESTAMARIU;0;LLEIDA
4570;25;25;25089;Cataluña;25111;FARRERA;0;LLEIDA
4571;25;25;25908;Cataluña;25112;FIGOLS I ALINYA;0;LLEIDA
4572;25;25;0;Cataluña;25113;FIGOLS DE LA CONCA;0;LLEIDA
4573;25;25;0;Cataluña;25114;FIGUEROLA D'ORCAU;0;LLEIDA
4574;25;25;0;Cataluña;25115;LA FIGUEROSA;2;LLEIDA
4575;25;25;0;Cataluña;25116;FLOREJACS;1;LLEIDA
4576;25;25;25092;Cataluña;25117;FLORESTA (LA);0;LLEIDA
4577;25;25;25093;Cataluña;25118;FONDARELLA;0;LLEIDA
4578;25;25;0;Cataluña;25119;FONTLLONGA;1;LLEIDA
4579;25;25;25094;Cataluña;25120;FORADADA;0;LLEIDA
4580;25;25;0;Cataluña;25121;FORNOLS DE CADI;3;LLEIDA
4581;25;25;25096;Cataluña;25122;LA FULIOLA;0;LLEIDA
4582;25;25;25097;Cataluña;25123;FULLEDA;0;LLEIDA
4583;25;25;0;Cataluña;25124;GAVARRA;0;LLEIDA
4584;25;25;0;Cataluña;25125;GAUSAC;2;LLEIDA
4585;25;25;0;Cataluña;25126;GERRI DE LA SAL;0;LLEIDA
4586;25;25;0;Cataluña;25127;GESSA;9;LLEIDA
4587;25;25;25099;Cataluña;25128;GOLMES;1;LLEIDA
4588;25;25;25100;Cataluña;25129;GOSOL;4;LLEIDA
4589;25;25;25101;Cataluña;25130;GRANADELLA (LA);1;LLEIDA
4590;25;25;25102;Cataluña;25131;GRANJA D'ESCARP (LA);0;LLEIDA
4591;25;25;25103;Cataluña;25132;GRANYANELLA;0;LLEIDA
4592;25;25;25104;Cataluña;25133;GRANYENA DE SEGARRA;0;LLEIDA
4593;25;25;25105;Cataluña;25134;GRANYENA DE LES GARRIGUES;0;LLEIDA
4594;25;25;0;Cataluña;25135;LA GUARDIA D'ARES;1;LLEIDA
4595;25;25;0;Cataluña;25136;LA GUARDIA DE NOGUERA;0;LLEIDA
4596;25;25;0;Cataluña;25137;GUILS DEL CANTO;0;LLEIDA
4597;25;25;25109;Cataluña;25138;GUIMERA;0;LLEIDA
4598;25;25;25110;Cataluña;25139;GUISSONA;0;LLEIDA
4599;25;25;25111;Cataluña;25140;GUIXERS;0;LLEIDA
4600;25;25;0;Cataluña;25141;GURB DE LA CONCA;0;LLEIDA
4601;25;25;25112;Cataluña;25142;IVARS DE NOGUERA;0;LLEIDA
4602;25;25;25113;Cataluña;25143;IVARS D'URGELL;0;LLEIDA
4603;25;25;25114;Cataluña;25144;IVORRA;0;LLEIDA
4604;25;25;0;Cataluña;25145;ISIL;2;LLEIDA
4605;25;25;25115;Cataluña;25146;ISONA I CONCA DELLA;0;LLEIDA
4606;25;25;0;Cataluña;25147;JOSA DE CADI;0;LLEIDA
4607;25;25;0;Cataluña;25148;JOU;0;LLEIDA
4608;25;25;25118;Cataluña;25149;JUNCOSA;0;LLEIDA
4609;25;25;25119;Cataluña;25150;JUNEDA;0;LLEIDA
4610;25;25;25121;Cataluña;25152;LES;13;LLEIDA
4611;25;25;25122;Cataluña;25153;LINYOLA;2;LLEIDA
4612;25;25;25123;Cataluña;25154;LLADORRE;2;LLEIDA
4613;25;25;25124;Cataluña;25155;LLADURS;5;LLEIDA
4614;25;25;0;Cataluña;25156;LLANERA;2;LLEIDA
4615;25;25;25125;Cataluña;25157;LLARDECANS;0;LLEIDA
4616;25;25;25126;Cataluña;25158;LLAVORSI;9;LLEIDA
4617;25;25;25127;Cataluña;25159;LLES;8;LLEIDA
4618;25;25;0;Cataluña;25160;LLESP;1;LLEIDA
4619;25;25;0;Cataluña;25161;LLESSUI;0;LLEIDA
4620;25;25;25128;Cataluña;25162;LLIMIANA;5;LLEIDA
4621;25;25;25129;Cataluña;25163;LLOBERA;1;LLEIDA
4622;25;25;25130;Cataluña;25164;MALDA;0;LLEIDA
4623;25;25;0;Cataluña;25165;MALPAS;0;LLEIDA
4624;25;25;25131;Cataluña;25166;MASSALCOREIG;0;LLEIDA
4625;25;25;25132;Cataluña;25167;MASSOTERES;0;LLEIDA
4626;25;25;25133;Cataluña;25168;MAIALS;0;LLEIDA
4627;25;25;25134;Cataluña;25169;MENARGUENS;0;LLEIDA
4628;25;25;25135;Cataluña;25170;MIRALCAMP;1;LLEIDA
4629;25;25;25136;Cataluña;25171;MOLSOSA (LA);0;LLEIDA
4630;25;25;25137;Cataluña;25172;MOLLERUSSA;0;LLEIDA
4631;25;25;0;Cataluña;25173;MONTCORTES;2;LLEIDA
4632;25;25;25138;Cataluña;25174;MONTGAI;2;LLEIDA
4633;25;25;0;Cataluña;25175;MONT-ROS;0;LLEIDA
4634;25;25;0;Cataluña;25176;MONTANISSELL;0;LLEIDA
4635;25;25;25139;Cataluña;25177;MONTELLA I MARTINET;4;LLEIDA
4636;25;25;25141;Cataluña;25178;MONTOLIU DE SEGARRA;0;LLEIDA
4637;25;25;25142;Cataluña;25179;MONTOLIU DE LLEIDA;0;LLEIDA
4638;25;25;25143;Cataluña;25180;MONTORNES DE SEGARRA;0;LLEIDA
4639;25;25;0;Cataluña;25181;MUR;1;LLEIDA
4640;25;25;0;Cataluña;25182;MUSSER I ARANSER;1;LLEIDA
4641;25;25;25145;Cataluña;25183;NALEC;0;LLEIDA
4642;25;25;25146;Cataluña;25184;NAVES;0;LLEIDA
4643;25;25;0;Cataluña;25185;NOVES DE SEGRE;0;LLEIDA
4644;25;25;25148;Cataluña;25186;ODEN;0;LLEIDA
4645;25;25;25149;Cataluña;25187;OLIANA;4;LLEIDA
4646;25;25;25150;Cataluña;25188;OLIOLA;0;LLEIDA
4647;25;25;25151;Cataluña;25189;OLIUS;2;LLEIDA
4648;25;25;25152;Cataluña;25190;OLUGES (LES);0;LLEIDA
4649;25;25;25153;Cataluña;25191;OMELLONS (ELS);0;LLEIDA
4650;25;25;25154;Cataluña;25192;OMELLS DE NA GAIA (ELS);0;LLEIDA
4651;25;25;0;Cataluña;25193;ORCAU;0;LLEIDA
4652;25;25;25155;Cataluña;25194;ORGANYA;8;LLEIDA
4653;25;25;0;Cataluña;25195;HORTONEDA DE LA CONCA;0;LLEIDA
4654;25;25;25156;Cataluña;25196;OS DE BALAGUER;4;LLEIDA
4655;25;25;25157;Cataluña;25197;OSSO DE SIO;3;LLEIDA
4656;25;25;25158;Cataluña;25198;PALAU D'ANGLESOLA (EL);1;LLEIDA
4657;25;25;0;Cataluña;25199;PALAU DE NOGUERA;1;LLEIDA
4658;25;25;0;Cataluña;25200;LES PALLARGUES;13;LLEIDA
4659;25;25;0;Cataluña;25201;PALLEROLS DEL CANTO;0;LLEIDA
4660;25;25;0;Cataluña;25202;PARROQUIA D'HORTO;0;LLEIDA
4661;25;25;25163;Cataluña;25203;COMA I LA PEDRA (LA);0;LLEIDA
4662;25;25;25164;Cataluña;25204;PENELLES;0;LLEIDA
4663;25;25;0;Cataluña;25205;PERAMEA;3;LLEIDA
4664;25;25;25165;Cataluña;25206;PERAMOLA;3;LLEIDA
4665;25;25;25166;Cataluña;25207;PINELL DE SOLSONES;3;LLEIDA
4666;25;25;25167;Cataluña;25208;PINOS;0;LLEIDA
4667;25;25;0;Cataluña;25209;EL PLA DE SANT TIRS;1;LLEIDA
4668;25;25;25168;Cataluña;25210;POAL (EL);0;LLEIDA
4669;25;25;25169;Cataluña;25211;POBLA DE CERVOLES (LA);0;LLEIDA
4670;25;25;25170;Cataluña;25212;BELLAGUARDA;0;LLEIDA
4671;25;25;25171;Cataluña;25213;POBLA DE SEGUR (LA);0;LLEIDA
4672;25;25;0;Cataluña;25214;LA POBLETA DE BELLVEI;4;LLEIDA
4673;25;25;25172;Cataluña;25215;PONTS;2;LLEIDA
4674;25;25;25173;Cataluña;25216;PONT DE SUERT (EL);13;LLEIDA
4675;25;25;25174;Cataluña;25217;PORTELLA (LA);0;LLEIDA
4676;25;25;25175;Cataluña;25218;PRATS I SANSOR;5;LLEIDA
4677;25;25;25176;Cataluña;25219;PREIXANA;0;LLEIDA
4678;25;25;25177;Cataluña;25220;PREIXENS;2;LLEIDA
4679;25;25;0;Cataluña;25221;PRENYANOSA;0;LLEIDA
4680;25;25;25179;Cataluña;25222;PRULLANS;0;LLEIDA
4681;25;25;25180;Cataluña;25223;PUIGGROS;1;LLEIDA
4682;25;25;25181;Cataluña;25224;PUIGVERD D'AGRAMUNT;0;LLEIDA
4683;25;25;25182;Cataluña;25225;PUIGVERD DE LLEIDA;0;LLEIDA
4684;25;25;25183;Cataluña;25226;RIALP;14;LLEIDA
4685;25;25;0;Cataluña;25227;RIBERA DE CARDOS;5;LLEIDA
4686;25;25;25186;Cataluña;25228;RINER;1;LLEIDA
4687;25;25;0;Cataluña;25229;RIU DEL PENDIS;0;LLEIDA
4688;25;25;0;Cataluña;25230;ROCAFORT DE VALLBONA;0;LLEIDA
4689;25;25;0;Cataluña;25231;ROCALLAURA;0;LLEIDA
4690;25;25;25189;Cataluña;25232;ROSSELLO;0;LLEIDA
4691;25;25;0;Cataluña;25233;SALARDU;34;LLEIDA
4692;25;25;25190;Cataluña;25234;SALAS DE PALLARS;4;LLEIDA
4693;25;25;25191;Cataluña;25235;SANAUJA;0;LLEIDA
4694;25;25;25192;Cataluña;25236;SANT GUIM DE FREIXENET;0;LLEIDA
4695;25;25;25193;Cataluña;25237;SANT LLORENÇ DE MORUNYS;15;LLEIDA
4696;25;25;25194;Cataluña;25238;SANT RAMON;0;LLEIDA
4697;25;25;0;Cataluña;25239;SANTA LINYA;0;LLEIDA
4698;25;25;0;Cataluña;25240;SANT ANTOLI I VILANOVA;0;LLEIDA
4699;25;25;0;Cataluña;25241;SANT SERNI;1;LLEIDA
4700;25;25;25196;Cataluña;25242;SANT ESTEVE DE LA SARGA;0;LLEIDA
4701;25;25;25197;Cataluña;25243;SANT GUIM DE LA PLANA;0;LLEIDA
4702;25;25;0;Cataluña;25244;SANT MARTI DE MALDA;0;LLEIDA
4703;25;25;0;Cataluña;25245;SANT PERE DELS ARQUELLS;0;LLEIDA
4704;25;25;0;Cataluña;25246;SANT ROMA D'ABELLA;0;LLEIDA
4705;25;25;0;Cataluña;25247;SANT SALVADOR DE TOLO;7;LLEIDA
4706;25;25;0;Cataluña;25248;SAPEIRA;1;LLEIDA
4707;25;25;25200;Cataluña;25249;SARROCA DE LLEIDA;0;LLEIDA
4708;25;25;25201;Cataluña;25250;SARROCA DE BELLERA;1;LLEIDA
4709;25;25;25202;Cataluña;25251;SENTERADA;4;LLEIDA
4710;25;25;25203;Cataluña;25252;SEU D'URGELL (LA);0;LLEIDA
4711;25;25;0;Cataluña;25253;CERC;0;LLEIDA
4712;25;25;25204;Cataluña;25254;SEROS;0;LLEIDA
4713;25;25;25205;Cataluña;25255;SIDAMON;0;LLEIDA
4714;25;25;25206;Cataluña;25256;SOLERAS (EL);0;LLEIDA
4715;25;25;25207;Cataluña;25257;SOLSONA;11;LLEIDA
4716;25;25;0;Cataluña;25258;SON DEL PINO;0;LLEIDA
4717;25;25;25208;Cataluña;25259;SORIGUERA;0;LLEIDA
4718;25;25;0;Cataluña;25260;SORPE;0;LLEIDA
4719;25;25;25209;Cataluña;25261;SORT;24;LLEIDA
4720;25;25;25210;Cataluña;25262;SOSES;0;LLEIDA
4721;25;25;25211;Cataluña;25263;SUDANELL;0;LLEIDA
4722;25;25;25212;Cataluña;25264;SUNYER;0;LLEIDA
4723;25;25;0;Cataluña;25265;SURP;1;LLEIDA
4724;25;25;0;Cataluña;25266;SUTERRANYA;0;LLEIDA
4725;25;25;0;Cataluña;25267;TAUS;3;LLEIDA
4726;25;25;25215;Cataluña;25268;TALARN;4;LLEIDA
4727;25;25;25216;Cataluña;25269;TALAVERA;0;LLEIDA
4728;25;25;0;Cataluña;25270;EL TALLADELL;0;LLEIDA
4729;25;25;0;Cataluña;25271;TALLTENDRE;0;LLEIDA
4730;25;25;25217;Cataluña;25272;TARREGA;7;LLEIDA
4731;25;25;25218;Cataluña;25273;TARRES;2;LLEIDA
4732;25;25;25219;Cataluña;25274;TARROJA DE SEGARRA;0;LLEIDA
4733;25;25;25220;Cataluña;25275;TERMENS;0;LLEIDA
4734;25;25;25221;Cataluña;25276;TIRVIA;1;LLEIDA
4735;25;25;25222;Cataluña;25277;TIURANA;0;LLEIDA
4736;25;25;0;Cataluña;25278;TOLORIU;1;LLEIDA
4737;25;25;25223;Cataluña;25279;TORA;3;LLEIDA
4738;25;25;0;Cataluña;25280;SERRADELL (TORALLA);0;LLEIDA
4739;25;25;25224;Cataluña;25281;TORMS (ELS);0;LLEIDA
4740;25;25;25225;Cataluña;25282;TORNABOUS;0;LLEIDA
4741;25;25;25226;Cataluña;25283;TORREBESSES;0;LLEIDA
4742;25;25;25227;Cataluña;25284;TORRE DE CABDELLA (LA);0;LLEIDA
4743;25;25;25228;Cataluña;25285;TORREFARRERA;0;LLEIDA
4744;25;25;0;Cataluña;25286;TORREFETA;0;LLEIDA
4745;25;25;25230;Cataluña;25287;TORREGROSSA;1;LLEIDA
4746;25;25;25231;Cataluña;25288;TORRELAMEU;0;LLEIDA
4747;25;25;25232;Cataluña;25289;TORRES DE SEGRE;0;LLEIDA
4748;25;25;25233;Cataluña;25290;TORRE-SERONA;0;LLEIDA
4749;25;25;0;Cataluña;25291;EL TOSSAL;0;LLEIDA
4750;25;25;0;Cataluña;25292;TOST;0;LLEIDA
4751;25;25;0;Cataluña;25293;TRAGO;0;LLEIDA
4752;25;25;0;Cataluña;25294;TREDOS;6;LLEIDA
4753;25;25;25234;Cataluña;25295;TREMP;18;LLEIDA
4754;25;25;0;Cataluña;25296;TUDELA DE SEGRE;0;LLEIDA
4755;25;25;25910;Cataluña;25297;JOSA I TUIXEN;0;LLEIDA
4756;25;25;0;Cataluña;25298;UNARRE;2;LLEIDA
4757;25;25;0;Cataluña;25299;VALENCIA D'ANEU;16;LLEIDA
4758;25;25;25238;Cataluña;25300;VALLBONA DE LES MONGES;2;LLEIDA
4759;25;25;25240;Cataluña;25301;VALLFOGONA DE BALAGUER;1;LLEIDA
4760;25;25;25909;Cataluña;25302;LA VANSA I FORNOLS;0;LLEIDA
4761;25;25;25242;Cataluña;25303;VERDU;2;LLEIDA
4762;25;25;25243;Cataluña;25304;VIELHA E MIJARAN;82;LLEIDA
4763;25;25;0;Cataluña;25305;VILAC;5;LLEIDA
4764;25;25;25244;Cataluña;25306;VILAGRASSA;1;LLEIDA
